system,family,n,paths_total,path_index,method,iterations
random(2^5),random_dense,5,32,18,order3_apriori,success,1.0,0.677379584,48
random(2^5),random_dense,5,32,19,order3_apriori,success,1.0,0.592407416,24
random(2^5),random_dense,5,32,20,order3_apriori,success,1.0,0.599493125,39
random(2^5),random_dense,5,32,21,order3_apriori,success,1.0,0.298730917,32
random(2^5),random_dense,5,32,22,order3_apriori,success,1.0,0.485403,23
random(2^5),random_dense,5,32,23,order3_apriori,success,1.0,0.136197709,16
random(2^5),random_dense,5,32,24,order3_apriori,success,1.0,0.460704209,26
random(2^5),random_dense,5,32,25,order3_apriori,success,1.0,0.642756958,36
random(2^5),random_dense,5,32,26,order3_apriori,success,1.0,0.226952208,28
random(2^5),random_dense,5,32,27,order3_apriori,success,1.0,0.512719875,33
random(2^5),random_dense,5,32,28,order3_apriori,success,1.0,0.542182291,19
random(2^5),random_dense,5,32,29,order3_apriori,success,1.0,0.154215584,20
random(2^5),random_dense,5,32,30,order3_apriori,success,1.0,0.66038825,29
random(2^5),random_dense,5,32,31,order3_apriori,success,1.0,0.145554459,19
random(2^5),random_dense,5,32,32,order3_apriori,success,1.0,0.205554583,14
random(2^6),random_dense,6,64,1,order3_apriori,success,1.0,1.241117875,37
random(2^6),random_dense,6,64,2,order3_apriori,success,1.0,3.67912625,78
random(2^6),random_dense,6,64,3,order3_apriori,success,1.0,0.811983792,33
random(2^6),random_dense,6,64,4,order3_apriori,success,1.0,2.663532125,79
random(2^6),random_dense,6,64,5,order3_apriori,success,1.0,2.869682416,62
random(2^6),random_dense,6,64,6,order3_apriori,success,1.0,3.134073708,67
random(2^6),random_dense,6,64,7,order3_apriori,success,1.0,1.682187042,33
random(2^6),random_dense,6,64,8,order3_apriori,success,1.0,1.488460125,42
random(2^6),random_dense,6,64,9,order3_apriori,success,1.0,2.480089167,55
random(2^6),random_dense,6,64,10,order3_apriori,success,1.0,1.743963708,42
random(2^6),random_dense,6,64,11,order3_apriori,success,1.0,1.169192,31
random(2^6),random_dense,6,64,12,order3_apriori,success,1.0,0.696651375,32
random(2^6),random_dense,6,64,13,order3_apriori,success,1.0,2.059948875,53
random(2^6),random_dense,6,64,14,order3_apriori,success,1.0,1.490406458,41
random(2^6),random_dense,6,64,15,order3_apriori,success,1.0,1.451328125,50
random(2^6),random_dense,6,64,16,order3_apriori,success,1.0,0.804285375,25
random(2^6),random_dense,6,64,17,order3_apriori,success,1.0,1.480785375,56
random(2^6),random_dense,6,64,18,order3_apriori,success,1.0,2.443624459,57
random(2^6),random_dense,6,64,19,order3_apriori,success,1.0,2.167172041,64
random(2^6),random_dense,6,64,20,order3_apriori,success,1.0,1.212829875,50
random(2^6),random_dense,6,64,21,order3_apriori,success,1.0,1.489106333,56
random(2^6),random_dense,6,64,22,order3_apriori,success,1.0,1.824888416,41
random(2^6),random_dense,6,64,23,order3_apriori,success,1.0,2.607659208,71
random(2^6),random_dense,6,64,24,order3_apriori,success,1.0,1.936943334,76
random(2^6),random_dense,6,64,25,order3_apriori,success,1.0,1.62301875,56
random(2^6),random_dense,6,64,26,order3_apriori,success,1.0,1.153325709,53
random(2^6),random_dense,6,64,27,order3_apriori,success,1.0,1.221907042,55
random(2^6),random_dense,6,64,28,order3_apriori,success,1.0,1.207930667,46
random(2^6),random_dense,6,64,29,order3_apriori,success,1.0,0.655272333,28
random(2^6),random_dense,6,64,30,order3_apriori,success,1.0,1.541008083,58
random(2^6),random_dense,6,64,31,order3_apriori,success,1.0,1.661794167,69
random(2^6),random_dense,6,64,32,order3_apriori,success,1.0,0.74871375,42
random(2^6),random_dense,6,64,33,order3_apriori,success,1.0,0.898733584,36
random(2^6),random_dense,6,64,34,order3_apriori,success,1.0,1.184808083,59
random(2^6),random_dense,6,64,35,order3_apriori,success,1.0,0.846475666,33
random(2^6),random_dense,6,64,36,order3_apriori,success,1.0,0.778625959,36
random(2^6),random_dense,6,64,37,order3_apriori,success,1.0,2.216804375,100
random(2^6),random_dense,6,64,38,order3_apriori,success,1.0,4.124224834,180
random(2^6),random_dense,6,64,39,order3_apriori,success,1.0,1.074846166,51
random(2^6),random_dense,6,64,40,order3_apriori,success,1.0,0.919700333,37
random(2^6),random_dense,6,64,41,order3_apriori,success,1.0,1.225775667,57
random(2^6),random_dense,6,64,42,order3_apriori,success,1.0,0.800409625,32
random(2^6),random_dense,6,64,43,order3_apriori,success,1.0,3.800461083,103
random(2^6),random_dense,6,64,44,order3_apriori,success,1.0,2.016913459,36
random(2^6),random_dense,6,64,45,order3_apriori,success,1.0,1.093594833,22
random(2^6),random_dense,6,64,46,order3_apriori,success,1.0,2.355626417,58
random(2^6),random_dense,6,64,47,order3_apriori,success,1.0,0.828347916,23
random(2^6),random_dense,6,64,48,order3_apriori,success,1.0,0.590266833,26
random(2^6),random_dense,6,64,49,order3_apriori,success,1.0,1.036002958,31
random(2^6),random_dense,6,64,50,order3_apriori,success,1.0,1.253847583,49
random(2^6),random_dense,6,64,51,order3_apriori,success,1.0,0.618958083,30
random(2^6),random_dense,6,64,52,order3_apriori,success,1.0,0.720478791,29
random(2^6),random_dense,6,64,53,order3_apriori,success,1.0,2.325548917,78
random(2^6),random_dense,6,64,54,order3_apriori,success,1.0,2.08184775,60
random(2^6),random_dense,6,64,55,order3_apriori,success,1.0,0.864157958,39
random(2^6),random_dense,6,64,56,order3_apriori,success,1.0,0.564067,25
random(2^6),random_dense,6,64,57,order3_apriori,success,1.0,0.574224291,27
random(2^6),random_dense,6,64,58,order3_apriori,success,1.0,2.279612125,78
random(2^6),random_dense,6,64,59,order3_apriori,success,1.0,2.011381667,47
random(2^6),random_dense,6,64,60,order3_apriori,success,1.0,2.088271666,48
random(2^6),random_dense,6,64,61,order3_apriori,success,1.0,1.076179792,40
random(2^6),random_dense,6,64,62,order3_apriori,success,1.0,1.063101125,39
random(2^6),random_dense,6,64,63,order3_apriori,success,1.0,0.676489459,28
random(2^6),random_dense,6,64,64,order3_apriori,success,1.0,1.213208708,35
katsura3,katsura,3,4,1,order3_apriori,success,1.0,0.883506042,19
katsura3,katsura,3,4,2,order3_apriori,success,1.0,0.02631425,12
katsura3,katsura,3,4,3,order3_apriori,success,1.0,0.022858,15
katsura3,katsura,3,4,4,order3_apriori,success,1.0,0.026201542,19
katsura4,katsura,4,8,1,order3_apriori,success,1.0,0.378377375,34
katsura4,katsura,4,8,2,order3_apriori,success,1.0,0.058104166,31
katsura4,katsura,4,8,3,order3_apriori,success,1.0,0.0985575,19
katsura4,katsura,4,8,4,order3_apriori,success,1.0,0.058696459,23
katsura4,katsura,4,8,5,order3_apriori,success,1.0,0.089470584,31
katsura4,katsura,4,8,6,order3_apriori,success,1.0,0.056924042,16
katsura4,katsura,4,8,7,order3_apriori,success,1.0,0.089273,27
katsura4,katsura,4,8,8,order3_apriori,success,1.0,0.516018667,24
katsura5,katsura,5,16,1,order3_apriori,success,1.0,0.162496292,47
katsura5,katsura,5,16,2,order3_apriori,success,1.0,0.214947958,56
katsura5,katsura,5,16,3,order3_apriori,success,1.0,0.70505425,36
katsura5,katsura,5,16,4,order3_apriori,success,1.0,0.089329708,27
katsura5,katsura,5,16,5,order3_apriori,success,1.0,0.745169333,94
katsura5,katsura,5,16,6,order3_apriori,success,1.0,0.185524958,56
katsura5,katsura,5,16,7,order3_apriori,success,1.0,0.160583875,41
katsura5,katsura,5,16,8,order3_apriori,success,1.0,0.598127541,35
katsura5,katsura,5,16,9,order3_apriori,success,1.0,0.108485541,37
katsura5,katsura,5,16,10,order3_apriori,success,1.0,0.218492459,62
katsura5,katsura,5,16,11,order3_apriori,success,1.0,0.590730334,66
katsura5,katsura,5,16,12,order3_apriori,success,1.0,0.174286709,55
