system,family,n,paths_total,path_index,iterations,min_dt,median_dt,max_dt,mean_dt,min_radius,median_radius,mean_radius_theory_gap,max_eta,min_r_theory
katsura5,katsura,5,16,4,success,1.0,0.182186208,27,0.0037428773046076975,0.02553284305002901,0.10753763618469207,0.037037037037037035,0.000390625,0.003125,290635.7561029602,0.013125000006775207,0.0
katsura5,katsura,5,16,5,success,1.0,0.362361834,94,0.0004766291640537509,0.001988909813748011,0.08763072159406561,0.010638297872340425,0.00078125,0.00078125,1.135246074233079e8,0.013125000004837078,0.0
katsura5,katsura,5,16,6,success,1.0,0.2719645,56,0.0006826659682122038,0.008693589197622646,0.10351644920319565,0.017857142857142856,0.0001953125,0.0015625,42463.326455800685,0.013197808370472386,0.0
katsura5,katsura,5,16,7,success,1.0,0.274646333,41,0.0021413689526474182,0.013491309155459043,0.08967016638643305,0.02439024390243902,0.00078125,0.00078125,77022.02682930435,0.013125000004837078,0.0
katsura5,katsura,5,16,8,success,1.0,0.104978167,35,0.004168089451316922,0.020631647612272208,0.08982496226790096,0.028571428571428567,0.00078125,0.00078125,125354.85391062603,0.013713983873207393,0.0
katsura5,katsura,5,16,9,success,1.0,0.243081541,37,0.0008921601052241934,0.016025631993456947,0.11290463788015512,0.02702702702702703,0.0001953125,0.0015625,106310.92051637484,0.013125000004837078,0.0
katsura5,katsura,5,16,10,success,1.0,0.320504625,62,0.0002223895698065803,0.004353211814915594,0.07978557389432003,0.016129032258064516,0.0001953125,0.00078125,268480.9600421838,0.013125000006775207,0.0
katsura5,katsura,5,16,11,success,1.0,0.347399417,66,0.001198879568649255,0.007640956912464346,0.08001813406476997,0.01515151515151515,0.000390625,0.00078125,99936.86420873637,0.013125000004837078,0.0
katsura5,katsura,5,16,12,success,1.0,0.310631708,55,0.0014257047833947558,0.008036146343238466,0.07901670995999041,0.01818181818181818,0.000390625,0.00078125,123712.93328992018,0.013125000006775207,0.0
katsura5,katsura,5,16,13,success,1.0,0.056216458,20,0.009891260121119294,0.04243034807215071,0.10804365741243865,0.05000000000000001,0.000390625,0.003125,62808.624918001864,0.013125000004837078,0.0
katsura5,katsura,5,16,14,success,1.0,0.262562875,37,0.0037142450935118824,0.01865306571364134,0.1000198903654221,0.02702702702702702,0.000390625,0.0015625,296533.9002177322,0.013197808370472386,0.0
katsura5,katsura,5,16,15,success,1.0,0.087611417,32,0.003030301945690206,0.01851821774202984,0.10326014411008856,0.03125,0.000390625,0.0015625,65807.36572514672,0.013125000004837078,0.0
katsura5,katsura,5,16,16,success,1.0,0.343519541,68,0.0005782338494318973,0.005177680017624831,0.09440771332530783,0.014705882352941176,0.0001953125,0.00078125,1.1093336088840151e6,0.006598904185374631,0.0
katsura6,katsura,6,32,1,success,1.0,0.469792125,41,0.0008048695924715021,0.014576495079556722,0.09161232046552761,0.024390243902439025,0.000390625,0.0015625,508435.83088823967,0.0050693189799415166,0.0
katsura6,katsura,6,32,2,success,1.0,0.389233167,51,0.0012394980432678393,0.008116303221005736,0.09346059657400102,0.0196078431372549,0.0001953125,0.0015625,322579.996694519,0.008750000003692701,0.0
katsura6,katsura,6,32,3,success,1.0,0.300815792,32,0.0051866391106693,0.027772072620286543,0.07557944301098819,0.031249999999999997,0.000390625,0.0015625,102528.92318563774,0.01057881790200203,0.0
katsura6,katsura,6,32,4,success,1.0,0.136693958,30,0.001237438790233798,0.02581203329350286,0.0971287437463043,0.03333333333333335,0.0001953125,0.0023437500000000003,81201.60648679962,0.01050000000443124,0.0
katsura6,katsura,6,32,5,success,1.0,0.652541792,73,0.001332686852656269,0.007931974953376364,0.0754635646861442,0.013698630136986304,0.0001953125,0.0015625,367621.3687068512,0.01057881790200203,0.0
katsura6,katsura,6,32,6,success,1.0,0.345077959,40,0.0022156632751200167,0.014605148161115859,0.0961921703191603,0.025,0.000390625,0.0015625,215824.10907642305,0.012694162883012127,0.0
katsura6,katsura,6,32,7,success,1.0,0.451322583,66,6.008308162430698e-5,0.005764545986973137,0.07912655515514046,0.015151515151515148,0.0001953125,0.00078125,3.056133355361111e6,0.012694581482402434,0.0
katsura6,katsura,6,32,8,success,1.0,0.289042792,30,0.001253521246045941,0.024429559892813358,0.09149501543532766,0.03333333333333333,0.0001953125,0.0015625,29513.68631404965,0.010638637959819236,0.0
katsura6,katsura,6,32,9,success,1.0,0.370057166,48,0.004413442337360111,0.013009899420701826,0.09031946208722705,0.020833333333333332,0.000390625,0.0015625,2.3951809492660463e6,0.00875000000294127,0.0
katsura6,katsura,6,32,10,success,1.0,0.357324583,43,4.3787786689897246e-5,0.015559537984748883,0.07785078087204945,0.02325581395348837,0.00078125,0.0015625,555841.6972879743,0.01050000000443124,0.0
katsura6,katsura,6,32,11,success,1.0,0.164379625,36,0.0007313075700774441,0.01726692663391701,0.08738107903380642,0.027777777777777776,0.0001953125,0.0015625,82267.32213255967,0.012694581482402434,0.0
katsura6,katsura,6,32,12,success,1.0,0.574647791,54,0.0012771606234743826,0.01155441137240624,0.08884402058690355,0.018518518518518517,0.000390625,0.0011718750000000002,179460.6919741437,0.01050000000443124,0.0
katsura6,katsura,6,32,13,success,1.0,0.152254458,35,0.0007287954142186637,0.028237947238883145,0.08132279771014535,0.028571428571428567,0.0001953125,0.0015625,244162.8609413509,0.012694581482402434,0.0
katsura6,katsura,6,32,14,success,1.0,0.338343833,39,0.0030773328844067535,0.01841108662529166,0.08217427782388961,0.025641025641025647,0.000390625,0.00078125,66020.4249422941,0.012694162883012127,0.0
katsura6,katsura,6,32,15,success,1.0,0.424359,34,0.004775739521456268,0.02147674593119776,0.09047717134794757,0.029411764705882353,0.000390625,0.0015625,446958.71495400986,0.012694581482402434,0.0
katsura6,katsura,6,32,16,success,1.0,0.125033125,28,0.0073183972144312825,0.029102394217106354,0.09133965233228918,0.03571428571428571,0.000390625,0.0015625,39241.238691859915,0.010787285692481597,0.0
katsura6,katsura,6,32,17,success,1.0,0.3770485,43,0.00044339292951323106,0.0164321395524319,0.08089584923351734,0.023255813953488372,9.765625e-5,0.00078125,64258.45010589719,0.00875000000294127,0.0
katsura6,katsura,6,32,18,success,1.0,0.340684459,31,8.093712178447454e-5,0.025273339769972755,0.09579288843188849,0.03225806451612903,0.000390625,0.0015625,40463.25024751078,0.012694162883012127,0.0
katsura6,katsura,6,32,19,success,1.0,0.188186834,43,0.0014595085071703595,0.01726474772287271,0.07826678153015607,0.02325581395348837,0.000390625,0.00078125,123063.56901410266,0.012694581482402434,0.0
katsura6,katsura,6,32,20,success,1.0,0.359794333,41,6.307735432420358e-6,0.024551494953437746,0.07673087795711857,0.024390243902439025,0.0001953125,0.00078125,143546.37528251417,0.012694162883012127,0.0
katsura6,katsura,6,32,21,success,1.0,0.464251,40,0.0006464871319444843,0.01630660436585352,0.09017226540143633,0.025,0.0001953125,0.0015625,92609.35181437203,0.010500000003529523,0.0
katsura6,katsura,6,32,22,success,1.0,0.348178917,36,0.006032239708088194,0.019906184488746936,0.08666782488913205,0.027777777777777776,0.000390625,0.0015625,47813.77548972967,0.012694162883012127,0.0
katsura6,katsura,6,32,23,success,1.0,0.656989334,54,0.0028425375073310674,0.01177446246253891,0.08327045913460587,0.018518518518518517,0.000390625,0.00078125,150920.66394342555,0.010500000003529523,0.0
katsura6,katsura,6,32,24,success,1.0,0.184339916,34,0.0008069835480889465,0.01961009262089043,0.09114891763552405,0.02941176470588235,0.000390625,0.0015625,240996.17128037545,0.008865531633182697,0.0
katsura6,katsura,6,32,25,success,1.0,0.380324833,33,0.001102954409100687,0.020162805965514802,0.0867263889118663,0.0303030303030303,0.0001953125,0.0015625,53499.12431263204,0.010500000003529523,0.0
katsura6,katsura,6,32,26,success,1.0,0.489948959,64,0.0011261552174514026,0.006270489675274514,0.07388244380271336,0.015624999999999998,0.000390625,0.00078125,3.673225712977249e6,0.012694162883012127,0.0
katsura6,katsura,6,32,27,success,1.0,0.445671875,59,0.0003689492046785592,0.00941271029153046,0.0835236603546102,0.016949152542372885,0.0001953125,0.00078125,98970.88047687877,0.012694581482402434,0.0
katsura6,katsura,6,32,28,success,1.0,0.396580125,49,0.0003619491972496336,0.010408418881766758,0.07842245871309292,0.020408163265306117,0.000390625,0.00078125,1.315870567755205e6,0.010578469069176774,0.0
katsura6,katsura,6,32,29,success,1.0,0.293622792,23,0.00449852509492632,0.03378875225490983,0.1011388711735261,0.043478260869565216,0.000390625,0.003125,144920.27747752142,0.010500000003529523,0.0
katsura6,katsura,6,32,30,success,1.0,0.115173834,27,0.004525522295640849,0.03255591424742767,0.08047989859113656,0.037037037037037035,0.000390625,0.0015625,89410.15703149095,0.010578469069176774,0.0
katsura6,katsura,6,32,31,success,1.0,0.459747459,64,0.00021399980507252891,0.007798212289352359,0.08792578789144995,0.015625000000000003,0.0001953125,0.00078125,200978.56316326468,0.00875000000294127,0.0
katsura6,katsura,6,32,32,success,1.0,0.485406417,43,0.0007383988030075228,0.014373081330924894,0.08366145783635469,0.02325581395348837,0.0001953125,0.0015625,1.877473238130856e6,0.005319318979909618,0.0
random(2^3),random_dense,3,8,1,success,1.0,0.0542925,19,0.022420560728185806,0.04730137409607847,0.1062161007606699,0.05263157894736842,0.0015625,0.0015625,90614.5967879488,0.022595595414032853,0.0
random(2^3),random_dense,3,8,2,success,1.0,0.111870458,20,0.021474448519287037,0.0396389659641157,0.15440771257163366,0.05,0.0015625,0.0023437500000000003,1.1482902726103414e13,0.060515139382413964,1.088574932575425e-16
random(2^3),random_dense,3,8,3,success,1.0,0.108308541,16,0.029969651970116893,0.060416930835624716,0.15574044762355554,0.0625,0.0015625,0.0015625,1.43536284535335e13,0.02469970379107785,1.088574932575425e-16
random(2^3),random_dense,3,8,4,success,1.0,0.524123292,21,0.0054622129629311456,0.03551098073483522,0.13327921326775438,0.047619047619047616,0.0015625,0.003125,1.0936097837004938e13,0.03710524822683698,1.088574932575425e-16
random(2^3),random_dense,3,8,5,success,1.0,0.038152334,15,0.030188621425340536,0.06568321343606899,0.14785175735286565,0.06666666666666667,0.0015625,0.0015625,1.5310536959251994e13,0.025555863425192747,1.088574932575425e-16
random(2^3),random_dense,3,8,6,success,1.0,0.052950917,18,0.01809306901907115,0.05008457721088554,0.19264840246192863,0.05555555555555555,0.0015625,0.0015625,1.2758780833666354e13,0.03838869003108899,1.088574932575425e-16
random(2^3),random_dense,3,8,7,success,1.0,0.037094667,13,0.025273467369370306,0.07459900387080202,0.1866550574890125,0.07692307692307693,0.003125,0.003125,1.7666004132172402e13,0.038316799016355124,1.088574932575425e-16
random(2^3),random_dense,3,8,8,success,1.0,0.067088292,23,0.02597092679650713,0.036119659098800355,0.11947311821557761,0.043478260869565216,0.0015625,0.0015625,9.985132828266e12,0.027178873710326408,1.088574932575425e-16
random(2^4),random_dense,4,16,1,success,1.0,0.112855792,18,0.027089238054165278,0.04511810333610983,0.11620164883637503,0.055555555555555546,0.0015625,0.0015625,122079.31889217693,0.016241549615815337,0.0
random(2^4),random_dense,4,16,2,success,1.0,0.673417875,34,0.0042911231939095525,0.019028997580694516,0.10121473426337749,0.029411764705882353,0.00078125,0.00078125,6.754649735041522e12,0.02083564926649737,1.088574932575425e-16
random(2^4),random_dense,4,16,3,success,1.0,0.983262541,131,0.00034733181156812204,0.0015050003891456758,0.0793812165573344,0.007633587786259541,0.00078125,0.00078125,1.7531149843211992e12,0.02020371004527132,1.088574932575425e-16
random(2^4),random_dense,4,16,4,success,1.0,0.349998375,29,0.0034145346270260542,0.027390736474238737,0.13517780425707152,0.034482758620689655,0.000390625,0.000390625,7.919243275974258e12,0.028370481200671278,1.088574932575425e-16
random(2^4),random_dense,4,16,5,success,1.0,0.093438041,25,0.01413177803006956,0.023773893736915273,0.11586795753336881,0.04,0.0015625,0.0015625,9.186322432210008e12,0.026880945661896787,1.088574932575425e-16
random(2^4),random_dense,4,16,6,success,1.0,0.628383417,46,0.00335042901312109,0.01644636773976933,0.12020893131500585,0.021739130434782605,0.000390625,0.00078125,4.992566572930078e12,0.02658123128259191,1.088574932575425e-16
random(2^4),random_dense,4,16,7,success,1.0,0.160443834,37,0.009482240051105355,0.01926674170494533,0.10974357464552735,0.027027027027027025,0.00078125,0.0015625,6.206974861615178e12,0.023751931663126988,1.088574932575425e-16
random(2^4),random_dense,4,16,8,success,1.0,0.514924375,52,0.001333739441091164,0.014054710894966509,0.12965771536393,0.019230769230769225,0.000390625,0.000390625,4.416501079603885e12,0.02309748933941378,1.088574932575425e-16
random(2^4),random_dense,4,16,9,success,1.0,0.109777041,24,0.017511084148233082,0.035840290282530204,0.11234120964876386,0.041666666666666664,0.00078125,0.00078125,9.569085901208965e12,0.024068638659431277,1.088574932575425e-16
random(2^4),random_dense,4,16,10,success,1.0,0.299263166,16,0.029458715541995965,0.05171761030570736,0.13358940136090264,0.0625,0.0015625,0.0015625,1.435362845750138e13,0.029191182081424943,1.088574932575425e-16
random(2^4),random_dense,4,16,11,success,1.0,1.025437417,125,0.000676805014574127,0.0028111118197596636,0.15682339208394863,0.007999999999999997,0.000390625,0.00078125,1.8372648984502764e12,0.032139591078175545,1.088574932575425e-16
random(2^4),random_dense,4,16,12,success,1.0,0.094379583,25,0.010467071554174612,0.025526684594438076,0.1454204093367658,0.04000000000000001,0.0015625,0.0015625,9.18632228324607e12,0.03467049895337204,1.088574932575425e-16
random(2^4),random_dense,4,16,13,success,1.0,0.442951709,33,0.004230321540584013,0.0210743799204809,0.13140864814191341,0.0303030303030303,0.000390625,0.000390625,6.959335198621019e12,0.025745703395364465,1.088574932575425e-16
random(2^4),random_dense,4,16,14,success,1.0,0.054772042,11,0.0634044786518976,0.08875567462440011,0.1347991601315686,0.09090909090909091,0.0015625,0.0015625,2.0878004926572867e13,0.01503464314202564,1.088574932575425e-16
random(2^4),random_dense,4,16,15,success,1.0,0.140385292,29,0.009845131104532983,0.020184895377377686,0.1542256077705099,0.034482758620689655,0.00078125,0.00078125,7.91924342849e12,0.024049694539540267,1.088574932575425e-16
random(2^4),random_dense,4,16,16,success,1.0,0.443937167,41,0.0015269945939286587,0.02146322730574649,0.0748139690093273,0.024390243902439025,0.000390625,0.000390625,5.601416011835589e12,0.019039221768046573,1.088574932575425e-16
random(2^5),random_dense,5,32,1,success,1.0,0.176750666,17,0.000903118946111503,0.04955369403901552,0.12739737633588882,0.058823529411764705,0.00078125,0.00078125,183479.17631388016,0.012359156652456864,0.0
random(2^5),random_dense,5,32,2,success,1.0,0.674306833,33,0.01778171223007463,0.025453403164541186,0.08551946619662688,0.030303030303030304,0.000390625,0.000390625,6.959335276466028e12,0.014623036332589715,1.088574932575425e-16
random(2^5),random_dense,5,32,3,success,1.0,1.013710833,72,0.00379722945785995,0.009010678568536826,0.07685125739616404,0.013888888888888895,0.00078125,0.00078125,3.189695716544573e12,0.016961078824486366,1.088574932575425e-16
random(2^5),random_dense,5,32,4,success,1.0,0.375786125,20,0.012869795238792706,0.040680666198331716,0.13413089008355975,0.05,0.00078125,0.00078125,1.148290273594278e13,0.026080161412958294,1.088574932575425e-16
random(2^5),random_dense,5,32,5,success,1.0,0.165278125,20,0.036773635940685265,0.046873593211047296,0.06988923886444304,0.049999999999999996,0.00078125,0.00078125,1.1482903341506494e13,0.014410770922785587,1.088574932575425e-16
random(2^5),random_dense,5,32,6,success,1.0,0.387466,27,0.019547146332126994,0.030301578440891,0.09440066612017406,0.037037037037037035,0.00078125,0.00078125,8.505854023426643e12,0.01551088128909596,1.088574932575425e-16
random(2^5),random_dense,5,32,7,success,1.0,0.369107041,22,0.0035459386185959785,0.039013704221303555,0.10242139255644912,0.045454545454545456,0.000390625,0.00078125,1.043900272836173e13,0.01796301022032069,1.088574932575425e-16
random(2^5),random_dense,5,32,8,success,1.0,0.340173209,21,0.030714198906866615,0.041647676654932624,0.12664832973929285,0.047619047619047616,0.00078125,0.00078125,1.0936097935924387e13,0.018932690607142776,1.088574932575425e-16
random(2^5),random_dense,5,32,9,success,1.0,0.435437708,36,0.0050406547369765435,0.022562799998071134,0.06278961211770125,0.02777777777777779,0.000390625,0.000390625,6.379390473701865e12,0.015993216219267203,1.088574932575425e-16
random(2^5),random_dense,5,32,10,success,1.0,0.138244625,19,0.031938237261377726,0.041227444919785625,0.19271271316842278,0.052631578947368446,0.000390625,0.000390625,1.2087266168660006e13,0.04792545121883334,1.088574932575425e-16
random(2^5),random_dense,5,32,11,success,1.0,0.712955708,38,0.002155418372199686,0.02176658165024699,0.1126863093540569,0.02631578947368421,0.000390625,0.000390625,6.043633137920864e12,0.021749832546618136,1.088574932575425e-16
random(2^5),random_dense,5,32,12,success,1.0,0.235211667,29,0.01556457640305731,0.027003695151522202,0.13003875610423404,0.03448275862068965,0.000390625,0.00078125,7.919243653547373e12,0.016941273075770164,1.088574932575425e-16
random(2^5),random_dense,5,32,13,success,1.0,0.45063225,15,0.007567138905288373,0.0697471133459364,0.09943564416068004,0.06666666666666667,0.000390625,0.0015625,1.5310536983569969e13,0.020954500609786392,1.088574932575425e-16
random(2^5),random_dense,5,32,14,success,1.0,0.652461917,60,0.0038356965636636583,0.008034351373842192,0.14156646707288104,0.016666666666666666,0.000390625,0.000390625,3.8276435393508257e12,0.02427931588140864,1.088574932575425e-16
random(2^5),random_dense,5,32,15,success,1.0,0.33617575,15,0.04568044791840248,0.0578126484414173,0.15349763178014664,0.06666666666666667,0.00078125,0.00078125,1.5310537226644416e13,0.026397432970147353,1.088574932575425e-16
random(2^5),random_dense,5,32,16,success,1.0,0.158387708,21,0.023846321955236408,0.04375801005926514,0.10332035429666647,0.047619047619047616,0.00078125,0.0015625,1.0936098011703312e13,0.021801849238746757,1.088574932575425e-16
random(2^5),random_dense,5,32,17,success,1.0,0.379757667,22,0.01746323433619872,0.04277794963346511,0.08346314078256256,0.045454545454545456,0.00078125,0.00078125,1.0439002536282627e13,0.019939581241317277,1.088574932575425e-16
random(2^5),random_dense,5,32,18,success,1.0,0.54906475,48,0.004870374706802001,0.010433245301062025,0.15554248940534252,0.02083333333333334,0.00078125,0.00078125,4.784542801293825e12,0.033196101698554345,1.088574932575425e-16
random(2^5),random_dense,5,32,19,success,1.0,0.386858875,24,0.004841735203203412,0.03756551225057123,0.14835985579724983,0.041666666666666664,0.00078125,0.00078125,9.569085882366084e12,0.02389885165340147,1.088574932575425e-16
random(2^5),random_dense,5,32,20,success,1.0,0.518943917,39,0.005823694602336449,0.015635878283616837,0.14790178317161398,0.025641025641025637,0.00078125,0.00078125,5.8886680624872705e12,0.030571826575529173,1.088574932575425e-16
random(2^5),random_dense,5,32,21,success,1.0,0.687521958,32,0.013309488373938267,0.018637270625852097,0.14270045205120113,0.03125000000000001,0.00078125,0.00078125,7.176814821876216e12,0.030118925675493704,1.088574932575425e-16
random(2^5),random_dense,5,32,22,success,1.0,0.25620825,23,0.021364682140819005,0.038850617853087153,0.11680634616204988,0.04347826086956521,0.00078125,0.0015625,9.985132905681436e12,0.026463026875587978,1.088574932575425e-16
random(2^5),random_dense,5,32,23,success,1.0,0.450789958,16,0.02305709333474748,0.04267505903734872,0.23790028206969313,0.0625,0.000390625,0.00078125,1.4353628638485879e13,0.032562969384549924,1.088574932575425e-16
random(2^5),random_dense,5,32,24,success,1.0,0.464169833,26,0.012072596002849496,0.03902394924430974,0.08202306034994242,0.038461538461538464,0.00078125,0.00078125,8.833002145298367e12,0.016293282201672726,1.088574932575425e-16
random(2^5),random_dense,5,32,25,success,1.0,0.305743458,36,0.005130395637348563,0.018969385988978862,0.10490957886874751,0.027777777777777776,0.000390625,0.000390625,6.379390495054017e12,0.019441603952593915,1.088574932575425e-16
random(2^5),random_dense,5,32,26,success,1.0,0.560266292,28,0.01282156997827033,0.029448935669365184,0.1495851730548019,0.03571428571428571,0.00078125,0.0015625,8.202073879560347e12,0.02055614517724644,1.088574932575425e-16
random(2^5),random_dense,5,32,27,success,1.0,0.546347292,33,0.0022911546242615198,0.021416950771918873,0.1122606936323531,0.030303030303030304,0.000390625,0.000390625,6.959335078488578e12,0.019839354624496975,1.088574932575425e-16
random(2^5),random_dense,5,32,28,success,1.0,0.39211075,19,0.012535939735373147,0.04378807664557561,0.1152599894187396,0.05263157894736842,0.00078125,0.00078125,1.2087266226444922e13,0.023443711322574643,1.088574932575425e-16
random(2^5),random_dense,5,32,29,success,1.0,0.142785375,20,0.0009274194559630855,0.04484538044826201,0.12935859318263354,0.05,0.000390625,0.00078125,1.1482902753013643e13,0.024103912807238614,1.088574932575425e-16
random(2^5),random_dense,5,32,30,success,1.0,0.447731417,29,0.014527986991443895,0.028285764048743216,0.12005976003921433,0.034482758620689655,0.00078125,0.00078125,7.919244003969087e12,0.02115045213293184,1.088574932575425e-16
random(2^5),random_dense,5,32,31,success,1.0,0.140405875,19,0.02539784072958765,0.040576732635298464,0.129334356198971,0.05263157894736842,0.000390625,0.00078125,1.2087266109882016e13,0.02350143717380241,1.088574932575425e-16
random(2^5),random_dense,5,32,32,success,1.0,0.337189458,14,0.017742519783432775,0.07572135759444153,0.10887573858295825,0.07142857142857142,0.00078125,0.0023437500000000003,1.6404146786438334e13,0.0143615606910351,1.088574932575425e-16
random(2^6),random_dense,6,64,1,success,1.0,0.906842458,37,0.00881234363771653,0.018385760620743236,0.0980903087930739,0.02702702702702704,0.000390625,0.000390625,176632.4092166879,0.011780210444981232,0.0
random(2^6),random_dense,6,64,2,success,1.0,1.962965375,78,0.0012733860368686167,0.011250761790514322,0.04985704885676392,0.01282051282051282,9.765625e-5,9.765625e-5,2.944334168204491e12,0.014149550030821719,1.088574932575425e-16
random(2^6),random_dense,6,64,3,success,1.0,0.859731208,33,0.008140018611745323,0.026543231468126382,0.05297619068285422,0.030303030303030304,0.0001953125,0.000390625,6.959335235682466e12,0.016308356412965748,1.088574932575425e-16
random(2^6),random_dense,6,64,4,success,1.0,1.731779125,79,0.002615597462353506,0.007425802819496696,0.06336414334631148,0.012658227848101266,0.000390625,0.000390625,2.907064200480282e12,0.020461529266442256,1.088574932575425e-16
random(2^6),random_dense,6,64,5,success,1.0,1.539721958,62,0.0033822646014427145,0.012780260748478689,0.046685050301603755,0.016129032258064516,0.0001953125,0.000390625,3.704163720481229e12,0.011805361594518142,1.088574932575425e-16
random(2^6),random_dense,6,64,6,success,1.0,1.416231,67,0.0006729134372469625,0.00918583180058627,0.05812557509650682,0.014925373134328358,4.8828125e-5,4.8828125e-5,3.427732318683044e12,0.016402603341475197,1.088574932575425e-16
random(2^6),random_dense,6,64,7,success,1.0,0.681685917,33,0.009094142675247071,0.024801988454359547,0.09416093205826412,0.030303030303030304,0.000390625,0.000390625,6.959335490296955e12,0.014101415856794428,1.088574932575425e-16
random(2^6),random_dense,6,64,8,success,1.0,1.040637792,42,0.0068274173992043784,0.019472790727916522,0.0690864174777403,0.023809523809523808,0.0001953125,0.000390625,5.468049201366389e12,0.020857209693390555,1.088574932575425e-16
random(2^6),random_dense,6,64,9,success,1.0,1.24743875,55,0.0031842710645512535,0.009059869729725034,0.10558157014606194,0.01818181818181818,0.0001953125,0.000390625,4.175601189674633e12,0.019237061806915194,1.088574932575425e-16
random(2^6),random_dense,6,64,10,success,1.0,0.901209541,42,0.0035204899666081845,0.014952847400527738,0.09993843909058298,0.023809523809523808,0.000390625,0.000390625,5.4680490198546875e12,0.018389231165512693,1.088574932575425e-16
random(2^6),random_dense,6,64,11,success,1.0,0.747210917,31,0.007305861135764783,0.01826780000720779,0.12678587333701896,0.03225806451612903,0.000390625,0.000390625,7.408324466984789e12,0.028998141106581096,1.088574932575425e-16
random(2^6),random_dense,6,64,12,success,1.0,0.599998,32,0.003931379330792996,0.01729057177453661,0.141430093525747,0.03125,0.00078125,0.00078125,7.176814458346135e12,0.022094456107010576,1.088574932575425e-16
random(2^6),random_dense,6,64,13,success,1.0,1.259325458,53,0.001668344896331121,0.015672974813864825,0.0646085105312265,0.018867924528301886,0.0001953125,0.0001953125,4.3331711080746387e12,0.023492674055197532,1.088574932575425e-16
random(2^6),random_dense,6,64,14,success,1.0,1.049535833,41,0.006229104825115744,0.014429830405986051,0.08904744809280744,0.024390243902439025,0.000390625,0.000390625,5.601416094511274e12,0.042912918973383125,1.088574932575425e-16
random(2^6),random_dense,6,64,15,success,1.0,2.097599666,50,0.0016488069062466732,0.014432819565727353,0.08787626513582718,0.019999999999999997,0.0001953125,0.0001953125,4.593161312146115e12,0.03511143701018105,1.088574932575425e-16
random(2^6),random_dense,6,64,16,success,1.0,2.033384334,25,0.02137403358870504,0.03397856758196642,0.09212962948721266,0.04,0.00078125,0.00078125,9.18632227091253e12,0.030259648943240312,1.088574932575425e-16
random(2^6),random_dense,6,64,17,success,1.0,2.720026208,56,0.0034008488935791817,0.013477590293408687,0.07454802395615397,0.017857142857142853,0.0001953125,0.0001953125,4.1010371325942305e12,0.016227924337254743,1.088574932575425e-16
random(2^6),random_dense,6,64,18,success,1.0,1.264777667,57,0.0026644485759254447,0.011214874512559238,0.0626371787700198,0.017543859649122806,9.765625e-5,0.0001953125,4.02908887647966e12,0.022177879485730412,1.088574932575425e-16
random(2^6),random_dense,6,64,19,success,1.0,1.366575083,64,0.0008895259876006462,0.012627044529839107,0.06663709762450493,0.015625000000000003,0.0001953125,0.0001953125,3.588407224728736e12,0.019885074909829277,1.088574932575425e-16
random(2^6),random_dense,6,64,20,success,1.0,1.038676625,50,0.0018588494027475485,0.018342704597773485,0.06619630529528542,0.02,0.0001953125,0.0001953125,4.593161216794825e12,0.018750798324026416,1.088574932575425e-16
random(2^6),random_dense,6,64,21,success,1.0,1.239105917,56,0.0034065912096219093,0.012683452020972234,0.060612635265850534,0.017857142857142856,0.0001953125,0.0001953125,4.101036903906277e12,0.01615052343590262,1.088574932575425e-16
random(2^6),random_dense,6,64,22,success,1.0,1.060450875,41,0.008789666152360872,0.026554190973374834,0.05505090698335518,0.024390243902439025,0.0001953125,0.000390625,5.601418053171221e12,0.023694181107018784,1.088574932575425e-16
random(2^6),random_dense,6,64,23,success,1.0,1.469849833,71,0.002324206685284245,0.008643056702931709,0.07300756616115608,0.014084507042253521,0.0001953125,0.000390625,3.234621133555093e12,0.02434225826535899,1.088574932575425e-16
random(2^6),random_dense,6,64,24,success,1.0,1.667094209,76,0.00185528297087878,0.010223926967152384,0.06967607157332521,0.013157894736842105,0.000390625,0.000390625,3.021816641977837e12,0.038255852911996055,1.088574932575425e-16
random(2^6),random_dense,6,64,25,success,1.0,1.370165041,56,0.0013476177360382934,0.013575760818236492,0.0737978180510642,0.01785714285714286,9.765625e-5,0.0001953125,4.101037037957014e12,0.02304318192714267,1.088574932575425e-16
random(2^6),random_dense,6,64,26,success,1.0,1.07186225,53,0.002330409188747774,0.009229747658107752,0.0665236952969671,0.018867924528301886,0.0001953125,0.000390625,4.3331709496510825e12,0.033556041308980177,1.088574932575425e-16
random(2^6),random_dense,6,64,27,success,1.0,2.10939575,55,0.0009161951025826667,0.010159220481956175,0.08153823782199149,0.01818181818181818,0.0001953125,0.0001953125,4.1756010810656606e12,0.034460573885254635,1.088574932575425e-16
random(2^6),random_dense,6,64,28,success,1.0,1.133473375,46,0.002290932271559917,0.007652376319259274,0.12188071528015094,0.021739130434782608,0.000390625,0.000390625,4.992567097276664e12,0.02181906431351336,1.088574932575425e-16
random(2^6),random_dense,6,64,29,success,1.0,0.539666208,28,0.009855929714761796,0.029065112441017643,0.09656178849269052,0.03571428571428571,0.000390625,0.000390625,8.202073463766946e12,0.020035721912484757,1.088574932575425e-16
random(2^6),random_dense,6,64,30,success,1.0,2.884437042,58,0.002111261384268392,0.012661473233835237,0.06854228060016175,0.017241379310344824,9.765625e-5,0.000390625,3.9596218364363345e12,0.018564072362754314,1.088574932575425e-16
