system,family,n,seed,paths_total,path_index,status,final_t,elapsed_sec,iterations,min_dt,median_dt,max_dt,mean_dt,min_radius,median_radius,mean_radius_theory_gap,max_eta,min_r_theory
random(2^6),random_dense,6,217347006,64,10,success,1.0,0.468301417,24,0.02133884739574743,0.03531899555464148,0.09893501513668546,0.041666666666666664,0.000390625,0.00078125,9.56908590500761e12,0.021024089649667066,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,11,success,1.0,1.030828375,45,0.0033238193977724846,0.016986395340995296,0.08746105787213009,0.022222222222222216,0.0001953125,0.000390625,5.103512460485982e12,0.01924647150610736,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,12,success,1.0,10.076158625,199,4.1946925843095035e-5,0.00024145571981318238,0.06806168818782132,0.0050251256281407045,9.765625e-5,0.0001953125,1.1540693652396301e12,0.024928692539764406,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,13,success,1.0,1.731470375,41,0.004387407264499919,0.020835306612567054,0.07309873240142917,0.024390243902439022,0.0001953125,0.00078125,5.601416521384918e12,0.018398689649229735,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,14,success,1.0,1.090200541,36,0.006899325156552086,0.01950380822692328,0.09138408579159596,0.027777777777777776,9.765625e-5,9.765625e-5,6.379390825230881e12,0.02700631246075009,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,15,success,1.0,0.90081875,27,0.00759511201912396,0.03488785189402858,0.09496839753298926,0.037037037037037035,0.00078125,0.00078125,8.50585416837058e12,0.03812936888379911,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,16,success,1.0,3.086487791,132,0.0008894127240395146,0.0030530428852244334,0.058995368611369975,0.0075757575757575794,0.000390625,0.000390625,1.7398338964119988e12,0.013370266352762724,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,17,success,1.0,1.385259667,43,0.008226298401137644,0.019552789457479895,0.07569979540451577,0.023255813953488372,0.000390625,0.000390625,5.34088593496305e12,0.013569710557090121,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,18,success,1.0,1.889743167,37,0.0022287708278844187,0.023242459763794087,0.06033666838107513,0.027027027027027025,0.0001953125,0.000390625,6.206974591622528e12,0.01998902249016073,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,19,success,1.0,2.249657917,60,0.000743978615331858,0.013780784969546071,0.060649817120604604,0.016666666666666666,0.0001953125,0.0001953125,3.827634296551653e12,0.029632930228358535,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,20,success,1.0,1.512751042,48,0.005746663140418739,0.01418805180608423,0.0792665733701832,0.02083333333333334,0.00078125,0.00078125,4.784543768044876e12,0.032203466313812434,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,21,success,1.0,1.101328208,42,0.006023558527226868,0.015945361895466248,0.06554433506321744,0.023809523809523805,0.000390625,0.000390625,5.468049169510099e12,0.014071953945631719,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,22,success,1.0,0.778700291,32,0.00906471881873753,0.026418584798988388,0.08691830450074434,0.03125,0.000390625,0.000390625,7.176814313561373e12,0.025535454589377185,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,23,success,1.0,2.81400375,119,0.0004977613160386127,0.002099632887721233,0.0980589482555489,0.008403361344537813,0.000390625,0.000390625,1.9298997291907788e12,0.02506151973949345,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,24,success,1.0,1.419291708,57,0.003380747952182894,0.011112756973581956,0.07303045506721573,0.017543859649122806,0.000390625,0.00078125,4.0290888553003433e12,0.02414263081231061,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,25,success,1.0,2.719536334,89,0.0008560030103994233,0.003035712863185374,0.08266227534817493,0.011235955056179773,0.000390625,0.000390625,2.580429243185683e12,0.01693276346255396,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,26,success,1.0,1.423469834,30,0.00708113672294175,0.027277742806926606,0.07652164028799084,0.03333333333333333,0.000390625,0.000390625,7.655269870686747e12,0.04332482638104581,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,27,success,1.0,1.817119292,49,0.0014908502032800303,0.010357489108811443,0.09170243379119591,0.02040816326530612,0.0001953125,0.0001953125,4.686899523268665e12,0.026128072271584164,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,28,success,1.0,1.681652791,54,0.0033647508737998434,0.009779886051920244,0.10902560184293032,0.018518518518518517,0.00078125,0.00078125,4.2529271428541694e12,0.023688858912494237,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,29,success,1.0,4.59257275,81,0.00028801612368018555,0.003795673474650733,0.06175992620822383,0.012345679012345678,9.765625e-5,9.765625e-5,2.835285741705722e12,0.012054599312791117,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,30,success,1.0,0.756535375,31,0.011876977747847859,0.023664866758259392,0.09069721040192613,0.03225806451612903,0.00078125,0.00078125,7.40832490241822e12,0.015890477958831632,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,31,success,1.0,2.503783,66,0.0007055752771620234,0.008984734349372778,0.06753340817536517,0.015151515151515148,0.0001953125,0.0001953125,3.4796676358895435e12,0.019670464475637212,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,32,success,1.0,1.006883792,41,0.00582900410748608,0.018872756344994863,0.07124055112257122,0.024390243902439025,0.000390625,0.000390625,5.601416028861744e12,0.019237910029405128,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,33,success,1.0,1.73565,46,0.0014871070548041776,0.017911358427191652,0.0933841870742318,0.021739130434782608,9.765625e-5,9.765625e-5,4.992566544747589e12,0.014328618951315744,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,34,success,1.0,4.115016125,108,0.000719201173971966,0.003490258546389393,0.0699737883299667,0.00925925925925926,0.0001953125,0.0001953125,2.1264636626060469e12,0.01653081651210142,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,35,success,1.0,0.990148208,41,0.00474298009522266,0.01417275382982951,0.08816648865638663,0.024390243902439025,0.000390625,0.000390625,5.60141613105369e12,0.023392288541600977,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,36,success,1.0,0.950469166,30,0.010994753557168932,0.01789303039551022,0.11136545220186032,0.03333333333333333,0.0001953125,0.000390625,7.655268888347701e12,0.021069766377078806,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,37,success,1.0,2.025554583,45,0.003357262705495634,0.014403067308496302,0.06260288872066787,0.022222222222222223,0.000390625,0.000390625,5.103512785239381e12,0.019610827688957562,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,38,success,1.0,1.467762459,29,0.011178988857611887,0.027013158950068436,0.08923046659936903,0.034482758620689655,0.0001953125,0.000390625,7.9192433900452e12,0.03388767914125531,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,39,success,1.0,2.007621709,76,0.0013803100876056407,0.00473174302652847,0.10543353673224383,0.013157894736842103,0.000390625,0.000390625,3.021817405529178e12,0.05358163801351538,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,40,success,1.0,1.978461458,57,0.0019473275095441753,0.015183147453392713,0.06812998486327913,0.01754385964912281,0.000390625,0.000390625,4.029089101049588e12,0.0243096207298986,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,41,success,1.0,0.918567791,39,0.00554607593808727,0.017363597340584035,0.08744169947905236,0.02564102564102564,0.0001953125,0.0001953125,5.888668119024455e12,0.020570434656737833,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,42,success,1.0,0.680328916,24,0.02053766843800549,0.032952009406836805,0.10904527454776293,0.041666666666666664,0.000390625,0.000390625,9.569085854376293e12,0.017388989709145763,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,43,success,1.0,0.940615875,44,0.004642603325912919,0.010944043219181979,0.11123942011771226,0.022727272727272728,0.000390625,0.000390625,5.219502348154774e12,0.01870663249979288,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,44,success,1.0,0.687890792,25,0.013957856880307826,0.026123976961577183,0.1293122095376488,0.04,0.00078125,0.00078125,9.186322375542736e12,0.02136207811607537,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,45,success,1.0,0.595900542,30,0.0141600521663573,0.026262003159984865,0.09584209770756237,0.03333333333333333,0.0001953125,0.000390625,7.655269136459411e12,0.024024945945159366,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,46,success,1.0,0.724544834,29,0.013489468387747667,0.0323371219532551,0.065363620225445,0.034482758620689655,0.000390625,0.00078125,7.91924340296144e12,0.015035234133319239,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,47,success,1.0,0.481413417,24,0.016621643709758136,0.031813999156900995,0.11165583118823172,0.041666666666666664,0.00078125,0.00078125,9.569085822063729e12,0.02698655766074651,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,48,success,1.0,1.246772917,57,0.0011421445273147746,0.010115625282173126,0.0873892615852186,0.017543859649122806,9.765625e-5,0.0001953125,4.029088761114619e12,0.014171127959609797,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,49,success,1.0,1.802493292,56,0.0032434582678115896,0.005965279702866526,0.09646622561012463,0.017857142857142853,0.000390625,0.000390625,4.101036731921929e12,0.016737280006723528,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,50,success,1.0,0.572224583,21,0.03281533958736785,0.04531493026316793,0.0677886864182885,0.047619047619047616,0.00078125,0.00078125,1.0936098631387291e13,0.029523574967476,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,51,success,1.0,1.801918666,59,0.0006957494428933188,0.009540468304545718,0.07548792377029828,0.016949152542372878,0.0001953125,0.0001953125,3.892509458738948e12,0.023435605105519324,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,52,success,1.0,1.952896417,81,0.0006474460025589445,0.0039003815234639892,0.07336828683868725,0.012345679012345678,0.0001953125,0.0001953125,2.835285363084619e12,0.03683976905220149,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,53,success,1.0,3.623817208,161,4.2283497528771194e-5,0.0038321473304518097,0.0669912216582397,0.0062111801242236,9.765625e-5,9.765625e-5,1.426449243018911e12,0.01404514887204397,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,54,success,1.0,1.276893417,38,0.0018937480396724424,0.012407587345581126,0.10308229893130273,0.02631578947368421,0.000390625,0.000390625,6.043633112961192e12,0.02534650218195168,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,55,success,1.0,1.076886875,49,0.002775121142841752,0.017976863023459713,0.07114155518052348,0.02040816326530613,0.0001953125,0.0001953125,4.686899270361195e12,0.024713518716935244,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,56,success,1.0,0.879425417,37,0.004527402859825382,0.026976086035351093,0.06554120999385925,0.02702702702702703,0.000390625,0.00078125,6.206974833764067e12,0.01577609743916079,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,57,success,1.0,1.216713792,54,0.0017198583812430954,0.010540437411291,0.08123577085082297,0.018518518518518514,9.765625e-5,0.0001953125,4.252927235696253e12,0.02383007950323065,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,58,success,1.0,0.521516458,25,0.004751526462534739,0.03761704494317292,0.07472214749116078,0.040000000000000015,0.0001953125,0.000390625,9.186324005471605e12,0.023827391587957825,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,59,success,1.0,1.807702584,71,0.0016281238058206181,0.008509740624309198,0.07896499364131132,0.014084507042253527,9.765625e-5,0.000390625,3.2346209112358384e12,0.03403582491002332,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,60,success,1.0,1.377347,41,0.007739251568415808,0.019924170335284843,0.06151102440675108,0.024390243902439015,0.000390625,0.00078125,5.601416233337963e12,0.025609029473095894,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,61,success,1.0,1.170580625,41,0.004110161039027508,0.014835190670272032,0.10777100427256246,0.024390243902439022,0.000390625,0.00078125,5.601416444007684e12,0.019669332888837772,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,62,success,1.0,2.2533705,75,0.0003010615566725944,0.005049887152541462,0.04873418265832231,0.013333333333333334,9.765625e-5,9.765625e-5,3.0621075248562593e12,0.01751736291259906,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,63,success,1.0,1.039892708,21,0.01786051055399293,0.051284019528990754,0.08617951733356952,0.047619047619047616,0.0015625,0.0015625,1.0936097944655047e13,0.025646812164593424,1.088574932575425e-16
random(2^6),random_dense,6,217347006,64,64,success,1.0,2.747153584,58,0.0018474448510426326,0.014235740441430975,0.0715595765365885,0.017241379310344824,9.765625e-5,9.765625e-5,3.9596217638419004e12,0.012535266258816347,1.088574932575425e-16
